,Age,Athlete,Country,Medal,NOC,Rank,Time_end,Year,Type,Gender,test,Time_start,test_time,minutes,delete,seconds,miliseconds,time_miliseconds
172,21.0,Otto Jung,Argentina,,ARG,62,3:34.9,1952,Downhill,Male,False,0:00.0,True,180000,34.9,34000,9,214009
174,19.0,Georgi Mitrov,Bulgaria,,BUL,64,3:44.5,1952,Downhill,Male,False,0:00.0,True,180000,44.5,44000,5,224005
182,32.0,Alexandros Vouxinos,Greece,,GRE,72,6:10.8,1952,Downhill,Male,False,0:00.0,True,360000,10.8,10000,8,370008
181,29.0,Bob Arnott,Australia,,AUS,71,4:13.5,1952,Downhill,Male,False,0:00.0,True,240000,13.5,13000,5,253005
180,25.0,Gino de PellegrÃ­n,Argentina,,ARG,70,4:02.0,1952,Downhill,Male,False,0:00.0,True,240000,02.0,2000,0,242000
179,27.0,Duarte Silva,Portugal,,POR,69,3:58.4,1952,Downhill,Male,False,0:00.0,True,180000,58.4,58000,4,238004
178,28.0,Jaime ErrÃ¡zuriz,Chile,,CHI,68,3:53.3,1952,Downhill,Male,False,0:00.0,True,180000,53.3,53000,3,233003
177,24.0,Barry Patten,Australia,,AUS,67,3:53.1,1952,Downhill,Male,False,0:00.0,True,180000,53.1,53000,1,233001
176,23.0,Eduardo Silva,Chile,,CHI,66,3:52.3,1952,Downhill,Male,False,0:00.0,True,180000,52.3,52000,3,232003
175,23.0,Herbie Familton,New Zealand,,NZL,65,3:44.6,1952,Downhill,Male,False,0:00.0,True,180000,44.6,44000,6,224006
173,23.0,Denis Feron,Belgium,,BEL,63,3:36.5,1952,Downhill,Male,False,0:00.0,True,180000,36.5,36000,5,216005
151,20.0,AndrÃ© Bertrand,Canada,,CAN,41,2:56.0,1952,Downhill,Male,False,0:00.0,True,120000,56.0,56000,0,176000
166,25.0,Eino Kalpala,Finland,,FIN,56,3:16.2,1952,Downhill,Male,False,0:00.0,True,180000,16.2,16000,2,196002
149,24.0,John Boyagis,Great Britain,,GBR,39,2:55.6,1952,Downhill,Male,False,0:00.0,True,120000,55.6,55000,6,175006
127,21.0,Beni ObermÃ¼ller,Germany,,GER,17,2:42.9,1952,Downhill,Male,False,0:00.0,True,120000,42.9,42000,9,162009
126,24.0,Willi Klein,Germany,,GER,16,2:42.8,1952,Downhill,Male,False,0:00.0,True,120000,42.8,42000,8,162008
125,26.0,Henri Oreiller,France,,FRA,14,2:41.5,1952,Downhill,Male,False,0:00.0,True,120000,41.5,41000,5,161005
124,25.0,Jack Reddish,United States,,USA,14,2:41.5,1952,Downhill,Male,False,0:00.0,True,120000,41.5,41000,5,161005
123,29.0,Janko Å tefe,Yugoslavia,,YUG,13,2:40.6,1952,Downhill,Male,False,0:00.0,True,120000,40.6,40000,6,160006
122,22.0,Dick Buek,United States,,USA,12,2:39.1,1952,Downhill,Male,False,0:00.0,True,120000,39.1,39000,1,159001
121,30.0,James Couttet,France,,FRA,11,2:38.7,1952,Downhill,Male,False,0:00.0,True,120000,38.7,38000,7,158007
120,25.0,Gottlieb Perren,Switzerland,,SUI,10,2:37.1,1952,Downhill,Male,False,0:00.0,True,120000,37.1,37000,1,157001
119,26.0,Georges Schneider,Switzerland,,SUI,9,2:37.0,1952,Downhill,Male,False,0:00.0,True,120000,37.0,37000,0,157000
118,29.0,Carlo Gartner,Italy,,ITA,8,2:36.5,1952,Downhill,Male,False,0:00.0,True,120000,36.5,36000,5,156005
117,29.0,Gunnar Hjeltnes,Norway,,NOR,7,2:35.9,1952,Downhill,Male,False,0:00.0,True,120000,35.9,35000,9,155009
150,27.0,Dimitar Drazhev,Bulgaria,,BUL,39,2:55.6,1952,Downhill,Male,False,0:00.0,True,120000,55.6,55000,6,175006
115,22.0,Bill Beck,United States,,USA,5,2:33.3,1952,Downhill,Male,False,0:00.0,True,120000,33.3,33000,3,153003
114,25.0,Fred Rubi,Switzerland,,SUI,4,2:32.5,1952,Downhill,Male,False,0:00.0,True,120000,32.5,32000,5,152005
113,24.0,Christian Pravda,Austria,Bronze,AUT,3,2:32.4,1952,Downhill,Male,False,0:00.0,True,120000,32.4,32000,4,152004
112,23.0,Othmar Schneider,Austria,Silver,AUT,2,2:32.0,1952,Downhill,Male,False,0:00.0,True,120000,32.0,32000,0,152000
111,31.0,Zeno ColÃ²,Italy,Gold,ITA,1,2:30.8,1952,Downhill,Male,False,0:00.0,True,120000,30.8,30000,8,150008
128,20.0,Ilio Colli,Italy,,ITA,18,2:43.2,1952,Downhill,Male,False,0:00.0,True,120000,43.2,43000,2,163002
129,24.0,Robert Richardson,Canada,,CAN,18,2:43.2,1952,Downhill,Male,False,0:00.0,True,120000,43.2,43000,2,163002
116,24.0,Stein Eriksen,Norway,,NOR,6,2:33.8,1952,Downhill,Male,False,0:00.0,True,120000,33.8,33000,8,153008
131,28.0,Johnny Lunde,Norway,,NOR,20,2:43.6,1952,Downhill,Male,False,0:00.0,True,120000,43.6,43000,6,163006
145,26.0,Guy de Huertas,France,,FRA,35,2:54.4,1952,Downhill,Male,False,0:00.0,True,120000,54.4,54000,4,174004
144,31.0,Sixten Isberg,Sweden,,SWE,34,2:53.4,1952,Downhill,Male,False,0:00.0,True,120000,53.4,53000,4,173004
148,21.0,Peppi Schwaiger,Germany,,GER,38,2:55.5,1952,Downhill,Male,False,0:00.0,True,120000,55.5,55000,5,175005
130,30.0,Silvio AlverÃ,Italy,,ITA,20,2:43.6,1952,Downhill,Male,False,0:00.0,True,120000,43.6,43000,6,163006
146,22.0,"Mihai BÃ®rÄ, Sr.",Romania,,ROU,35,2:54.4,1952,Downhill,Male,False,0:00.0,True,120000,54.4,54000,4,174004
143,22.0,Jack Griffin,Canada,,CAN,32,2:52.2,1952,Downhill,Male,False,0:00.0,True,120000,52.2,52000,2,172002
142,22.0,"Brooks Dodge, Jr.",United States,,USA,32,2:52.2,1952,Downhill,Male,False,0:00.0,True,120000,52.2,52000,2,172002
141,20.0,Gordon Morrison,Canada,,CAN,31,2:51.1,1952,Downhill,Male,False,0:00.0,True,120000,51.1,51000,1,171001
140,21.0,Georgi Dimitrov,Bulgaria,,BUL,30,2:49.9,1952,Downhill,Male,False,0:00.0,True,120000,49.9,49000,9,169009
147,20.0,Francisco Viladomat,Spain,,ESP,37,2:55.4,1952,Downhill,Male,False,0:00.0,True,120000,55.4,55000,4,175004
138,29.0,Otto Linher,Austria,,AUT,28,2:47.9,1952,Downhill,Male,False,0:00.0,True,120000,47.9,47000,9,167009
132,21.0,Andrzej GÄsienica Roj,Poland,,POL,22,2:44.3,1952,Downhill,Male,False,0:00.0,True,120000,44.3,44000,3,164003
137,24.0,Ãke Nilsson,Sweden,,SWE,27,2:47.0,1952,Downhill,Male,False,0:00.0,True,120000,47.0,47000,0,167000
136,23.0,Bernhard Perren,Switzerland,,SUI,26,2:46.1,1952,Downhill,Male,False,0:00.0,True,120000,46.1,46000,1,166001
133,28.0,John Fredriksson,Sweden,,SWE,23,2:44.5,1952,Downhill,Male,False,0:00.0,True,120000,44.5,44000,5,164005
134,20.0,Chiharu Igaya,Japan,,JPN,24,2:45.0,1952,Downhill,Male,False,0:00.0,True,120000,45.0,45000,0,165000
135,24.0,Maurice Sanglard,France,,FRA,25,2:45.4,1952,Downhill,Male,False,0:00.0,True,120000,45.4,45000,4,165004
139,24.0,Stefan Dziedzic,Poland,,POL,29,2:49.4,1952,Downhill,Male,False,0:00.0,True,120000,49.4,49000,4,169004
227,22.0,Bill Day,Australia,,AUS,35,4:02.0,1956,Downhill,Male,False,0:00.0,True,240000,02.0,2000,0,242000
228,24.0,Francisco Viladomat,Spain,,ESP,36,4:02.1,1956,Downhill,Male,False,0:00.0,True,240000,02.1,2000,1,242001
229,29.0,Luis MolnÃ©,Spain,,ESP,37,4:08.9,1956,Downhill,Male,False,0:00.0,True,240000,08.9,8000,9,248009
230,27.0,Denis Feron,Belgium,,BEL,38,4:16.6,1956,Downhill,Male,False,0:00.0,True,240000,16.6,16000,6,256006
232,29.0,Leopold SchÃ¤dler,Liechtenstein,,LIE,40,4:23.7,1956,Downhill,Male,False,0:00.0,True,240000,23.7,23000,7,263007
233,19.0,Vicente Vera,Chile,,CHI,41,4:25.4,1956,Downhill,Male,False,0:00.0,True,240000,25.4,25000,4,265004
234,31.0,Ibrahim Geagea,Lebanon,,LIB,42,4:33.1,1956,Downhill,Male,False,0:00.0,True,240000,33.1,33000,1,273001
231,,Mahmoud Beiglou,Iran,,IRI,39,4:22.0,1956,Downhill,Male,False,0:00.0,True,240000,22.0,22000,0,262000
222,20.0,Charlach Mackintosh,Great Britain,,GBR,30,3:41.4,1956,Downhill,Male,False,0:00.0,True,180000,41.4,41000,4,221004
225,23.0,Muzaffer Demirhan,Turkey,,TUR,33,3:52.2,1956,Downhill,Male,False,0:00.0,True,180000,52.2,52000,2,232002
224,24.0,Lars Mattsson,Sweden,,SWE,32,3:50.4,1956,Downhill,Male,False,0:00.0,True,180000,50.4,50000,4,230004
223,22.0,Nicolae Pandrea,Romania,,ROU,31,3:46.5,1956,Downhill,Male,False,0:00.0,True,180000,46.5,46000,5,226005
221,25.0,Ludvig Dornig,Yugoslavia,,YUG,29,3:41.1,1956,Downhill,Male,False,0:00.0,True,180000,41.1,41000,1,221001
220,23.0,Susumu Sugiyama,Japan,,JPN,28,3:39.1,1956,Downhill,Male,False,0:00.0,True,180000,39.1,39000,1,219001
219,23.0,Petar Ivanov Angelov,Bulgaria,,BUL,27,3:38.5,1956,Downhill,Male,False,0:00.0,True,180000,38.5,38000,5,218005
218,25.0,Franz Beck,Liechtenstein,,LIE,26,3:36.8,1956,Downhill,Male,False,0:00.0,True,180000,36.8,36000,8,216008
217,24.0,AndrÃ© Bertrand,Canada,,CAN,25,3:31.2,1956,Downhill,Male,False,0:00.0,True,180000,31.2,31000,2,211002
216,23.0,Georgi Varoshkin,Bulgaria,,BUL,24,3:30.0,1956,Downhill,Male,False,0:00.0,True,180000,30.0,30000,0,210000
215,27.0,Kalevi HÃ¤kkinen,Finland,,FIN,23,3:29.2,1956,Downhill,Male,False,0:00.0,True,180000,29.2,29000,2,209002
214,30.0,Franc Cvenkelj,Yugoslavia,,YUG,22,3:28.5,1956,Downhill,Male,False,0:00.0,True,180000,28.5,28000,5,208005
213,21.0,Viktor Talyanov,Soviet Union,,URS,21,3:26.5,1956,Downhill,Male,False,0:00.0,True,180000,26.5,26000,5,206005
212,25.0,Peppi Schwaiger,Germany,,GER,20,3:22.2,1956,Downhill,Male,False,0:00.0,True,180000,22.2,22000,2,202002
226,22.0,Nigel Gardner,Great Britain,,GBR,34,4:00.7,1956,Downhill,Male,False,0:00.0,True,240000,00.7,0,7,240007
211,22.0,Karl Zillibiller,Germany,,GER,19,3:21.6,1956,Downhill,Male,False,0:00.0,True,180000,21.6,21000,6,201006
210,25.0,Georgi Dimitrov,Bulgaria,,BUL,18,3:18.1,1956,Downhill,Male,False,0:00.0,True,180000,18.1,18000,1,198001
208,27.0,Aleksandr Filatov,Soviet Union,,URS,16,3:16.6,1956,Downhill,Male,False,0:00.0,True,180000,16.6,16000,6,196006
209,23.0,EvÅ¾en ÄermÃ¡k,Czechoslovakia,,TCH,17,3:18.0,1956,Downhill,Male,False,0:00.0,True,180000,18.0,18000,0,198000
207,25.0,Andrzej GÄsienica Roj,Poland,,POL,15,3:09.3,1956,Downhill,Male,False,0:00.0,True,180000,09.3,9000,3,189003
206,26.0,Asle SjÃ¥stad,Norway,,NOR,14,3:08.8,1956,Downhill,Male,False,0:00.0,True,180000,08.8,8000,8,188008
205,26.0,Hans Forrer,Switzerland,,SUI,13,3:08.0,1956,Downhill,Male,False,0:00.0,True,180000,08.0,8000,0,188000
204,24.0,Sepp Behr,Germany,,GER,12,3:07.7,1956,Downhill,Male,False,0:00.0,True,180000,07.7,7000,7,187007
203,19.0,Buddy Werner,United States,,USA,11,3:05.8,1956,Downhill,Male,False,0:00.0,True,180000,05.8,5000,8,185008
202,29.0,Stig Sollander,Sweden,,SWE,10,3:05.4,1956,Downhill,Male,False,0:00.0,True,180000,05.4,5000,4,185004
201,24.0,Bruno Burrini,Italy,,ITA,9,3:02.4,1956,Downhill,Male,False,0:00.0,True,180000,02.4,2000,4,182004
200,23.0,Charles Bozon,France,,FRA,8,3:01.9,1956,Downhill,Male,False,0:00.0,True,180000,01.9,1000,9,181009
199,24.0,Kurt Hennrich,Czechoslovakia,,TCH,7,3:01.5,1956,Downhill,Male,False,0:00.0,True,180000,01.5,1000,5,181005
198,21.0,Gino Burrini,Italy,,ITA,6,3:00.2,1956,Downhill,Male,False,0:00.0,True,180000,00.2,0,2,180002
197,20.0,Hans Peter Lanig,Germany,,GER,5,2:59.8,1956,Downhill,Male,False,0:00.0,True,120000,59.8,59000,8,179008
196,19.0,Roger Staub,Switzerland,,SUI,4,2:57.1,1956,Downhill,Male,False,0:00.0,True,120000,57.1,57000,1,177001
195,24.0,Anderl Molterer,Austria,Bronze,AUT,3,2:56.2,1956,Downhill,Male,False,0:00.0,True,120000,56.2,56000,2,176002
194,24.0,Raymond Fellay,Switzerland,Silver,SUI,2,2:55.7,1956,Downhill,Male,False,0:00.0,True,120000,55.7,55000,7,175007
193,20.0,Toni Sailer,Austria,Gold,AUT,1,2:52.2,1956,Downhill,Male,False,0:00.0,True,120000,52.2,52000,2,172002
235,,Jean Keyrouz,Lebanon,,LIB,43,4:57.6,1956,Downhill,Male,False,0:00.0,True,240000,57.6,57000,6,297006
236,,Benik Amirian,Iran,,IRI,44,5:02.7,1956,Downhill,Male,False,0:00.0,True,300000,02.7,2000,7,302007
237,24.0,"Max, Prince von Hohenlohe",Liechtenstein,,LIE,45,5:15.8,1956,Downhill,Male,False,0:00.0,True,300000,15.8,15000,8,315008
238,39.0,Aris Vatimbellas,Greece,,GRE,46,5:44.2,1956,Downhill,Male,False,0:00.0,True,300000,44.2,44000,2,344002
239,29.0,Christos Papageorgiou,Greece,,GRE,47,8:03.2,1956,Downhill,Male,False,0:00.0,True,480000,03.2,3000,2,483002
95,28.0,Barbara Grocholska,Poland,,POL,17.0,1:51.7,1956,Downhill,Women,False,0:00.0,True,60000,51.7,51000,7,111007
119,26.0,Renate Holmes,Great Britain,,GBR,41.0,2:05.0,1956,Downhill,Women,False,0:00.0,True,120000,05.0,5000,0,125000
118,24.0,Magdalena Marotineanu,Romania,,ROU,40.0,2:04.0,1956,Downhill,Women,False,0:00.0,True,120000,04.0,4000,0,124000
117,21.0,Christine Davy,Australia,,AUS,39.0,2:01.6,1956,Downhill,Women,False,0:00.0,True,120000,01.6,1000,6,121006
116,24.0,Dorothy Surgenor,United States,,USA,38.0,2:01.5,1956,Downhill,Women,False,0:00.0,True,120000,01.5,1000,5,121005
115,25.0,Yevgeniya Kabina-Sidorova,Soviet Union,,URS,37.0,1:59.8,1956,Downhill,Women,False,0:00.0,True,60000,59.8,59000,8,119008
114,15.0,Vera Schenone,Italy,,ITA,36.0,1:59.2,1956,Downhill,Women,False,0:00.0,True,60000,59.2,59000,2,119002
113,19.0,Zandra Nowell,Great Britain,,GBR,35.0,1:59.0,1956,Downhill,Women,False,0:00.0,True,60000,59.0,59000,0,119000
112,17.0,Penny Pitou,United States,,USA,34.0,1:58.9,1956,Downhill,Women,False,0:00.0,True,60000,58.9,58000,9,118009
111,21.0,Ginette Seguin,Canada,,CAN,33.0,1:58.2,1956,Downhill,Women,False,0:00.0,True,60000,58.2,58000,2,118002
110,19.0,Sonja Sperl,Germany,,GER,32.0,1:57.8,1956,Downhill,Women,False,0:00.0,True,60000,57.8,57000,8,117008
109,23.0,JakobÃ­na JakobsdÃ³ttir,Iceland,,ISL,31.0,1:57.2,1956,Downhill,Women,False,0:00.0,True,60000,57.2,57000,2,117002
108,23.0,Andrea Mead-Lawrence,United States,,USA,30.0,1:55.2,1956,Downhill,Women,False,0:00.0,True,60000,55.2,55000,2,115002
107,23.0,Hannelore Glaser-Franke,Germany,,GER,29.0,1:54.7,1956,Downhill,Women,False,0:00.0,True,60000,54.7,54000,7,114007
106,24.0,Slava ZupanÄiÄ,Yugoslavia,,YUG,28.0,1:54.5,1956,Downhill,Women,False,0:00.0,True,60000,54.5,54000,5,114005
105,16.0,Astrid Sandvik,Norway,,NOR,27.0,1:54.4,1956,Downhill,Women,False,0:00.0,True,60000,54.4,54000,4,114004
104,25.0,Inger JÃ¸rgensen,Norway,,NOR,26.0,1:54.3,1956,Downhill,Women,False,0:00.0,True,60000,54.3,54000,3,114003
103,24.0,Hedi Beeler,Switzerland,,SUI,25.0,1:54.0,1956,Downhill,Women,False,0:00.0,True,60000,54.0,54000,0,114000
102,25.0,Madeleine Front,France,,FRA,24.0,1:53.6,1956,Downhill,Women,False,0:00.0,True,60000,53.6,53000,6,113006
101,19.0,Carlyn Kruger,Canada,,CAN,22.0,1:53.2,1956,Downhill,Women,False,0:00.0,True,60000,53.2,53000,2,113002
100,17.0,Anne Heggtveit,Canada,,CAN,22.0,1:53.2,1956,Downhill,Women,False,0:00.0,True,60000,53.2,53000,2,113002
99,29.0,Marysette Agnel,France,,FRA,21.0,1:52.4,1956,Downhill,Women,False,0:00.0,True,60000,52.4,52000,4,112004
98,30.0,Ossi Reichert,Germany,,GER,20.0,1:52.3,1956,Downhill,Women,False,0:00.0,True,60000,52.3,52000,3,112003
97,26.0,Maria Kowalska,Poland,,POL,19.0,1:51.9,1956,Downhill,Women,False,0:00.0,True,60000,51.9,51000,9,111009
96,29.0,Ingrid Englund,Sweden,,SWE,18.0,1:51.8,1956,Downhill,Women,False,0:00.0,True,60000,51.8,51000,8,111008
120,23.0,Vivi-Anne Wassdahl,Sweden,,SWE,42.0,2:08.0,1956,Downhill,Women,False,0:00.0,True,120000,08.0,8000,0,128000
121,29.0,Jeanne Sandford,Great Britain,,GBR,43.0,2:15.1,1956,Downhill,Women,False,0:00.0,True,120000,15.1,15000,1,135001
122,24.0,Elena Epuran,Romania,,ROU,44.0,2:27.7,1956,Downhill,Women,False,0:00.0,True,120000,27.7,27000,7,147007
94,20.0,Rosemarie Reichenbach,Switzerland,,SUI,15.0,1:51.6,1956,Downhill,Women,False,0:00.0,True,60000,51.6,51000,6,111006
93,20.0,Eivor Berglund,Sweden,,SWE,15.0,1:51.6,1956,Downhill,Women,False,0:00.0,True,60000,51.6,51000,6,111006
91,25.0,Putzi Frandl,Austria,,AUT,13.0,1:51.0,1956,Downhill,Women,False,0:00.0,True,60000,51.0,51000,0,111000
86,22.0,Josette NeviÃ¨re,France,,FRA,8.0,1:49.2,1956,Downhill,Women,False,0:00.0,True,60000,49.2,49000,2,109002
85,30.0,Thea Hochleitner,Austria,,AUT,7.0,1:47.9,1956,Downhill,Women,False,0:00.0,True,60000,47.9,47000,9,107009
84,20.0,Carla Marchelli,Italy,,ITA,6.0,1:47.7,1956,Downhill,Women,False,0:00.0,True,60000,47.7,47000,7,107007
83,25.0,Hilde Hofherr,Austria,,AUT,4.0,1:47.3,1956,Downhill,Women,False,0:00.0,True,60000,47.3,47000,3,107003
82,24.0,Giuliana Chenal-Minuzzo,Italy,,ITA,4.0,1:47.3,1956,Downhill,Women,False,0:00.0,True,60000,47.3,47000,3,107003
81,21.0,Lucile Wheeler,Canada,Bronze,CAN,3.0,1:45.9,1956,Downhill,Women,False,0:00.0,True,60000,45.9,45000,9,105009
80,25.0,Frieda DÃ¤nzer,Switzerland,Silver,SUI,2.0,1:45.4,1956,Downhill,Women,False,0:00.0,True,60000,45.4,45000,4,105004
79,24.0,Madeleine Chamot-Berthod,Switzerland,Gold,SUI,1.0,1:40.7,1956,Downhill,Women,False,0:00.0,True,60000,40.7,40000,7,100007
90,29.0,Trude Klecker,Austria,,AUT,12.0,1:50.6,1956,Downhill,Women,False,0:00.0,True,60000,50.6,50000,6,110006
89,28.0,Anna Pellissier,Italy,,ITA,11.0,1:49.7,1956,Downhill,Women,False,0:00.0,True,60000,49.7,49000,7,109007
88,22.0,Gladys Werner,United States,,USA,10.0,1:49.6,1956,Downhill,Women,False,0:00.0,True,60000,49.6,49000,6,109006
87,31.0,Borghild Niskin,Norway,,NOR,9.0,1:49.5,1956,Downhill,Women,False,0:00.0,True,60000,49.5,49000,5,109005
92,28.0,Aleksandra Artyomenko,Soviet Union,,URS,14.0,1:51.1,1956,Downhill,Women,False,0:00.0,True,60000,51.1,51000,1,111001
142,18.0,Nancy Holland,Canada,,CAN,17.0,1:45.2,1960,Downhill,Women,False,0:00.0,True,60000,45.2,45000,2,105002
163,17.0,Janine Monterrain,France,,FRA,38.0,2:03.0,1960,Downhill,Women,False,0:00.0,True,120000,03.0,3000,0,123000
133,22.0,Erika Netzer,Austria,,AUT,8.0,1:41.1,1960,Downhill,Women,False,0:00.0,True,60000,41.1,41000,1,101001
132,23.0,Sonja Sperl,Germany,,GER,7.0,1:41.0,1960,Downhill,Women,False,0:00.0,True,60000,41.0,41000,0,101000
131,21.0,Anneliese Meggl,Germany,,GER,6.0,1:40.8,1960,Downhill,Women,False,0:00.0,True,60000,40.8,40000,8,100008
130,21.0,Jerta Schir,Italy,,ITA,5.0,1:40.5,1960,Downhill,Women,False,0:00.0,True,60000,40.5,40000,5,100005
129,24.0,Pia Riva,Italy,,ITA,4.0,1:39.9,1960,Downhill,Women,False,0:00.0,True,60000,39.9,39000,9,99009
128,16.0,Traudl Hecher,Austria,Bronze,AUT,3.0,1:38.9,1960,Downhill,Women,False,0:00.0,True,60000,38.9,38000,9,98009
134,28.0,Yvonne RÃ¼egg,Switzerland,,SUI,9.0,1:41.6,1960,Downhill,Women,False,0:00.0,True,60000,41.6,41000,6,101006
127,21.0,Penny Pitou,United States,Silver,USA,2.0,1:38.6,1960,Downhill,Women,False,0:00.0,True,60000,38.6,38000,6,98006
126,19.0,Heidi Biebl,Germany,Gold,GER,1.0,1:37.6,1960,Downhill,Women,False,0:00.0,True,60000,37.6,37000,6,97006
135,24.0,Carla Marchelli,Italy,,ITA,9.0,1:41.6,1960,Downhill,Women,False,0:00.0,True,60000,41.6,41000,6,101006
137,21.0,Anne Heggtveit,Canada,,CAN,12.0,1:42.9,1960,Downhill,Women,False,0:00.0,True,60000,42.9,42000,9,102009
321,30.0,Bill Hunt,New Zealand,,NZL,54,2:32.0,1960,Downhill,Male,False,0:00.0,True,120000,32.0,32000,0,152000
322,27.0,John Oakes,Great Britain,,GBR,55,2:36.0,1960,Downhill,Male,False,0:00.0,True,120000,36.0,36000,0,156000
323,35.0,Ibrahim Geagea,Lebanon,,LIB,56,2:39.2,1960,Downhill,Male,False,0:00.0,True,120000,39.2,39000,2,159002
324,23.0,Peter Brockhoff,Australia,,AUS,57,2:39.7,1960,Downhill,Male,False,0:00.0,True,120000,39.7,39000,7,159007
325,23.0,Zeki ÅamiloÄlu,Turkey,,TUR,58,2:42.4,1960,Downhill,Male,False,0:00.0,True,120000,42.4,42000,4,162004
326,18.0,Nazih Geagea,Lebanon,,LIB,59,3:00.3,1960,Downhill,Male,False,0:00.0,True,180000,00.3,0,3,180003
136,19.0,Barbi Henneberger,Germany,,GER,11.0,1:42.4,1960,Downhill,Women,False,0:00.0,True,60000,42.4,42000,4,102004
327,27.0,Clemente Tellechea,Argentina,,ARG,60,3:20.2,1960,Downhill,Male,False,0:00.0,True,180000,20.2,20000,2,200002
141,22.0,Arlette Grosso,France,,FRA,14.0,1:44.2,1960,Downhill,Women,False,0:00.0,True,60000,44.2,44000,2,104002
140,17.0,Jolanda Schir,Italy,,ITA,14.0,1:44.2,1960,Downhill,Women,False,0:00.0,True,60000,44.2,44000,2,104002
139,26.0,ThÃ©rÃ¨se Leduc,France,,FRA,14.0,1:44.2,1960,Downhill,Women,False,0:00.0,True,60000,44.2,44000,2,104002
138,20.0,Marit Haraldsen,Norway,,NOR,12.0,1:42.9,1960,Downhill,Women,False,0:00.0,True,60000,42.9,42000,9,102009
328,,Im Gyeong-Sun,South Korea,,KOR,61,3:34.4,1960,Downhill,Male,False,0:00.0,True,180000,34.4,34000,4,214004
320,22.0,Masayoshi Mitani,Japan,,JPN,53,2:31.3,1960,Downhill,Male,False,0:00.0,True,120000,31.3,31000,3,151003
319,26.0,Bill Day,Australia,,AUS,52,2:30.5,1960,Downhill,Male,False,0:00.0,True,120000,30.5,30000,5,150005
318,29.0,Luis Arias,Spain,,ESP,51,2:29.8,1960,Downhill,Male,False,0:00.0,True,120000,29.8,29000,8,149008
317,24.0,Hermann Kindle,Liechtenstein,,LIE,49,2:29.4,1960,Downhill,Male,False,0:00.0,True,120000,29.4,29000,4,149004
143,24.0,Marguerite Leduc,France,,FRA,18.0,1:45.6,1960,Downhill,Women,False,0:00.0,True,60000,45.6,45000,6,105006
268,22.0,Jean Vuarnet,France,Gold,FRA,1,2:06.0,1960,Downhill,Male,False,0:00.0,True,120000,06.0,6000,0,126000
269,24.0,Hans Peter Lanig,Germany,Silver,GER,2,2:06.5,1960,Downhill,Male,False,0:00.0,True,120000,06.5,6000,5,126005
270,19.0,Guy PÃ©rillat,France,Bronze,FRA,3,2:06.9,1960,Downhill,Male,False,0:00.0,True,120000,06.9,6000,9,126009
271,24.0,Willi Forrer,Switzerland,,SUI,4,2:07.8,1960,Downhill,Male,False,0:00.0,True,120000,07.8,7000,8,127008
144,22.0,Stalina Demidova-Korzukhina,Soviet Union,,URS,19.0,1:46.5,1960,Downhill,Women,False,0:00.0,True,60000,46.5,46000,5,106005
272,23.0,Roger Staub,Switzerland,,SUI,5,2:08.9,1960,Downhill,Male,False,0:00.0,True,120000,08.9,8000,9,128009
274,21.0,Karl Schranz,Austria,,AUT,7,2:09.2,1960,Downhill,Male,False,0:00.0,True,120000,09.2,9000,2,129002
275,27.0,Charles Bozon,France,,FRA,8,2:09.6,1960,Downhill,Male,False,0:00.0,True,120000,09.6,9000,6,129006
276,18.0,Willy Bogner,Germany,,GER,9,2:09.7,1960,Downhill,Male,False,0:00.0,True,120000,09.7,9000,7,129007
277,27.0,Egon N. Zimmermann,Austria,,AUT,10,2:09.8,1960,Downhill,Male,False,0:00.0,True,120000,09.8,9000,8,129008
278,19.0,Luggi Leitner,Germany,,GER,11,2:10.2,1960,Downhill,Male,False,0:00.0,True,120000,10.2,10000,2,130002
279,25.0,Paride Milianti,Italy,,ITA,12,2:10.8,1960,Downhill,Male,False,0:00.0,True,120000,10.8,10000,8,130008
273,25.0,Bruno Alberti,Italy,,ITA,6,2:09.1,1960,Downhill,Male,False,0:00.0,True,120000,09.1,9000,1,129001
145,29.0,Yevgeniya Kabina-Sidorova,Soviet Union,,URS,20.0,1:46.7,1960,Downhill,Women,False,0:00.0,True,60000,46.7,46000,7,106007
146,20.0,Joan Hannah,United States,,USA,21.0,1:47.9,1960,Downhill,Women,False,0:00.0,True,60000,47.9,47000,9,107009
147,16.0,Nancy Greene,Canada,,CAN,22.0,1:48.3,1960,Downhill,Women,False,0:00.0,True,60000,48.3,48000,3,108003
162,20.0,Astrid Sandvik,Norway,,NOR,37.0,2:02.9,1960,Downhill,Women,False,0:00.0,True,120000,02.9,2000,9,122009
161,20.0,Tish Prain,New Zealand,,NZL,36.0,2:01.5,1960,Downhill,Women,False,0:00.0,True,120000,01.5,1000,5,121005
160,20.0,Liselotte Michel,Switzerland,,SUI,35.0,2:01.0,1960,Downhill,Women,False,0:00.0,True,120000,01.0,1000,0,121000
159,16.0,Cecilia Womersley,New Zealand,,NZL,34.0,1:59.5,1960,Downhill,Women,False,0:00.0,True,60000,59.5,59000,5,119005
158,22.0,Linda Meyers,United States,,USA,33.0,1:53.4,1960,Downhill,Women,False,0:00.0,True,60000,53.4,53000,4,113004
157,19.0,Elizabeth Greene,Canada,,CAN,32.0,1:53.3,1960,Downhill,Women,False,0:00.0,True,60000,53.3,53000,3,113003
